269,71,34
270,78,31
271,70,36
272,72,32
273,62,30
274,62,36
275,63,32
276,45,31
277,68,31
278,62,30
279,49,31
280,66,34
281,65,33
282,75,33
283,75,33
284,73,32
285,81,32
286,73,34
287,65,33
288,64,31
289,55,35
290,51,34
291,78,33
292,72,31
293,81,34
294,63,29
295,45,31
296,63,32
297,66,36
298,59,28
299,76,28
300,56,33
301,68,30
302,64,33
303,69,37
304,62,35
305,85,32
306,58,32
307,68,36
308,70,22
309,60,33
310,64,34
311,52,30
312,60,33
313,60,33
314,55,23
315,49,30
316,64,36
317,67,34
318,61,36
319,70,30
320,71,21
321,68,33
322,56,33
323,75,32
324,59,28
325,62,25
326,65,30
327,73,33
328,68,28
329,55,29
330,63,34
331,78,24
332,58,33
333,48,36
334,54,38
335,59,28
336,64,35
337,68,38
338,50,32
339,65,30
340,72,31
341,48,30
342,67,35
343,52,27
344,57,26
345,52,28
346,47,31
347,65,33
348,63,28
349,57,33
350,69,27
351,81,37
352,67,34
353,59,30
354,61,37
355,61,37
356,73,29
357,72,26
358,65,36
359,59,27
360,71,33
361,46,27
362,76,30
363,57,28
364,60,30
365,76,33
366,57,36
367,65,29
368,60,27
369,57,29
370,61,32
371,66,28
372,58,33
373,82,30
374,55,35
375,56,32
376,55,31
377,65,36
378,62,31
379,80,35
380,70,36
381,65,34
382,52,35
383,55,33
384,63,27
385,77,38
386,56,36
387,58,30
388,64,37
389,62,30
390,69,30
391,69,36
392,70,31
393,54,35
394,70,26
395,65,37
396,67,30
397,61,29
398,69,30
399,58,16
400,66,27
401,52,36
402,61,31
403,78,30
404,64,30
405,69,27
406,66,30
407,49,36
408,67,33
409,67,29
410,69,34
411,55,33
412,66,33
413,61,35
414,66,28
415,52,30
416,62,31
417,54,29
418,54,34
419,62,32
420,76,27
421,67,30
422,61,33
423,66,32
424,68,29
425,76,35
426,50,30
427,56,29
428,61,31
429,67,37
430,67,35
431,60,34
432,70,32
433,62,29
434,62,29
435,89,33
436,63,33
437,56,32
438,64,33
439,48,36
440,80,0
441,51,34
442,69,33
443,66,33
444,66,31
445,65,34
446,64,31
447,55,36
448,55,26
449,62,33
450,76,30
451,68,32
452,67,34
453,64,31
454,67,31
455,69,33
456,47,30
457,79,31
458,66,38
459,45,28
460,56,34
461,64,32
462,59,32
463,62,31
464,74,27
465,63,35
466,60,32
467,52,32
468,72,30
469,58,37
470,67,36
471,72,31
472,64,31
473,58,32
474,61,31
475,68,36
476,65,36
477,74,37
478,70,34
479,63,29
480,79,36
481,57,32
482,67,35
483,61,31
484,69,33
485,68,32
486,61,34
487,52,36
488,66,34
489,62,31
490,63,37
491,72,28
492,74,33
493,50,33
494,67,29
495,61,35
496,71,29
497,64,34
498,78,34
499,59,30
500,64,33
501,56,36
502,62,37
503,57,31
504,56,32
505,64,24
506,64,32
507,66,34
508,59,30
509,63,29
510,56,36
511,51,28
512,56,34
513,62,27
514,57,30
515,85,38
516,57,30
517,51,34
518,71,23
519,56,34
520,57,36
521,58,34
522,62,28
523,53,32
524,64,34
525,68,33
526,59,34
527,60,35
528,56,35
529,62,29
530,66,22
531,68,29
532,63,36
533,58,30
534,68,27
535,50,30
536,64,34
537,60,33
538,65,35
539,80,31
540,66,33
541,61,35
542,70,30
543,64,35
544,69,36
545,72,30
546,56,32
547,57,30
548,75,36
549,72,33
550,60,35
551,74,28
552,64,34
553,58,34
554,64,34
555,71,30
556,57,34
557,52,33
558,69,34
559,50,31
560,61,33
561,72,35
562,49,31
563,75,33
564,66,33
565,66,29
566,67,34
567,54,28
568,60,36
569,80,34
570,61,35
571,50,32
572,73,33
573,61,31
574,63,34
575,79,32
576,63,26
577,50,31
578,69,30
579,54,34
580,56,33
581,59,34
582,66,30
583,66,37
584,41,37
585,52,32
586,69,36
587,58,32
588,72,33
589,64,35
590,61,32
591,59,33
592,71,35
593,56,36
594,74,35
595,56,36
596,67,34
597,67,32
598,79,36
599,57,31
600,66,33
601,63,29
602,61,32
603,68,31
604,64,37
605,59,29
606,59,30
607,70,35
608,63,30
609,53,32
610,66,34
611,67,33
612,66,28
613,69,34
614,76,37
615,71,28
616,70,29
617,59,28
618,62,35
619,64,34
620,54,25
621,60,36
622,86,32
623,63,34
624,78,32
625,56,35
626,72,34
627,53,36
628,60,32
629,71,35
630,62,35
631,69,32
632,80,34
633,53,33
634,67,36
635,64,31
636,50,28
637,61,27
638,61,30
639,69,30
640,63,30
641,58,31
642,72,29
643,72,32
644,66,28
645,75,28
646,51,30
647,55,36
648,74,37
649,59,35
650,62,37
651,60,34
652,61,36
653,76,33
654,81,34
655,52,34
656,58,34
657,68,34
658,58,36
659,81,35
660,70,23
661,51,32
662,59,29
663,55,33
664,64,35
665,62,31
666,56,31
667,68,30
668,78,30
669,56,32
670,47,28
671,80,37
672,63,34
673,66,31
674,61,36
675,57,36
676,67,33
677,52,31
678,67,25
679,59,33
680,55,29
681,63,28
682,77,29
683,70,35
684,65,32
685,61,36
686,78,26
687,77,30
688,65,34
689,64,36
690,64,32
691,64,34
692,60,30
693,68,36
694,44,28
695,68,31
696,47,30
697,40,27
698,67,33
699,55,31
700,52,34
701,63,35
702,58,31
703,57,33
704,60,33
705,53,31
706,71,36
707,63,34
708,56,32
709,76,35
710,68,36
711,77,34
712,67,31
713,59,30
714,38,30
715,60,34
716,60,32
717,72,35
718,62,34
719,61,32
720,73,33
721,69,29
722,68,32
723,59,32
724,70,33
725,68,23
726,65,25
727,63,34
728,64,29
729,67,32
730,80,21
731,55,26
732,69,35
733,56,28
734,61,28
735,64,34
736,48,32
737,63,34
738,65,31
739,62,34
740,64,35
741,59,30
742,66,34
743,77,32
744,69,36
745,61,31
746,52,29
747,61,33
748,77,29
749,70,35
750,62,33
751,69,28
752,71,28
753,73,36
754,66,26
755,60,33
756,69,32
757,57,35
758,73,36
759,67,24
760,64,36
761,60,29
762,77,29
763,65,28
764,68,32
765,62,30
766,61,29
767,44,32
768,67,35
769,68,35
770,77,36
771,55,30
772,52,32
773,69,35
774,59,30
775,72,33
776,71,26
777,57,34
778,59,33
779,58,29
780,65,35
781,54,31
782,56,24
783,87,3
784,61,32
785,70,19
786,72,31
787,55,34
788,57,31
789,64,35
790,57,32
791,58,22
792,74,28
793,75,36
794,66,35
795,64,33
796,60,30
797,79,29
798,51,28
799,62,30
800,74,21
801,69,33
802,58,29
803,74,30
804,69,35
805,63,31
806,60,34
807,59,35
808,60,33
809,63,28
810,64,33
811,60,34
812,66,27
813,59,35
814,72,34
815,64,32
816,65,33
817,69,34
818,59,30
819,72,30
820,69,33
821,64,35
822,72,31
823,84,35
824,77,0
825,66,34
826,73,35
827,52,31
828,68,34
829,67,34
830,55,24
831,66,29
832,69,31
833,67,29
834,71,36
835,57,30
836,54,33
837,71,35
838,76,0
839,73,35
840,70,37
841,65,35
842,71,36
843,74,37
844,56,34
845,48,29
846,54,35
847,70,30
848,80,0
849,66,22
850,64,31
851,71,32
852,73,32
853,69,32
854,70,33
855,59,29
856,59,33
857,57,31
858,64,26
859,58,26
860,64,31
861,48,31
862,70,37
863,72,32
864,69,30
865,62,35
866,62,29
867,62,29
868,54,27
869,68,28
870,47,32
871,55,37
872,77,34
873,79,32
874,64,31
875,52,31
876,64,29
877,65,31
878,61,31
879,55,30
880,64,34
881,64,36
882,58,30
883,58,34
884,62,34
885,64,30
886,49,30
887,72,29
888,78,33
889,68,29
890,78,30
891,81,4
892,51,30
893,65,31
894,69,29
895,65,33
896,85,0
897,82,34
898,73,34
899,58,30
900,67,29
901,70,31
902,59,32
903,70,32
904,77,31
905,65,31
906,68,36
907,68,33
908,67,38
909,56,32
910,56,33
911,58,30
912,60,25
913,60,34
914,78,5
915,54,31
916,58,28
917,59,33
918,56,30
919,66,31
920,73,27
921,62,34
922,52,33
923,79,33
924,47,29
925,70,29
926,72,32
927,74,36
928,60,29
929,65,26
930,82,31
931,60,31
932,71,34
933,74,37
934,62,30
935,75,31
936,47,33
937,62,33
938,64,29
939,58,32
940,60,33
941,71,32
942,60,30
943,65,31
944,56,22
945,63,33
946,66,34
947,57,34
948,62,31
949,73,32
950,73,28
951,60,32
952,54,34
953,75,37
954,64,30
955,58,29
956,73,33
957,66,25
958,73,36
959,68,26
960,72,28
961,56,27
962,58,29
963,65,34
964,59,27
965,56,37
966,46,33
967,62,33
968,75,31
969,59,31
970,56,31
971,55,31
972,79,32
973,72,36
974,64,33
975,75,29
976,66,29
977,64,37
978,68,34
979,69,33
980,65,35
981,60,34
982,53,33
983,63,34
984,72,28
985,64,33
986,60,28
987,71,35
988,56,32
989,63,31
990,83,6
991,58,33
992,56,28
993,54,31
994,75,29
995,63,33
996,35,27
997,59,34
998,66,26
999,76,31
1000,71,31
1001,43,32
1002,59,31
1003,51,28
1004,66,31
1005,53,27
1006,55,33
1007,59,33
1008,56,33
1009,72,32
1010,67,34
1011,56,31
1012,75,30
1013,64,33
1014,76,34
1015,70,25
1016,58,30
1017,54,36
1018,64,33
1019,70,31
1020,67,31
1021,55,35
1022,57,33
1023,59,31
1024,38,30
1025,53,36
1026,68,36
1027,53,28
1028,78,40
1029,54,29
1030,63,34
1031,74,37
1032,65,32
1033,75,37
1034,72,34
1035,54,34
1036,59,31
1037,48,33
1038,80,35
1039,67,30
1040,62,35
1041,64,25
1042,84,37
1043,66,36
1044,66,27
1045,57,33
1046,54,30
1047,62,30
1048,64,30
1049,56,31
1050,53,34
1051,72,31
1052,76,33
1053,52,30
1054,61,29
1055,62,29
1056,69,33
1057,64,26
1058,53,31
1059,53,31
1060,71,32
1061,65,32
1062,73,34
1063,70,33
1064,59,27
1065,72,31
1066,64,33
1067,75,34
1068,61,32
1069,55,29
1070,78,28
1071,58,31
1072,74,32
1073,71,35
1074,69,34
1075,76,33
1076,64,33
1077,67,33
1078,59,36
1079,32,29
1080,79,35
1081,29,27
1082,65,34
1083,58,36
1084,50,33
1085,62,32
1086,62,36
1087,73,34
1088,62,33
1089,61,26
1090,76,30
1091,69,33
1092,70,34
1093,74,23
1094,71,31
1095,60,30
1096,85,7
1097,71,33
1098,57,26
1099,46,30
1100,57,37
1101,59,28
1102,72,29
1103,74,38
1104,67,28
1105,67,28
1106,58,33
1107,71,36
1108,48,31
1109,64,37
1110,71,33
1111,55,35
1112,69,35
1113,78,33
1114,65,21
1115,73,28
1116,70,36
1117,64,28
1118,54,33
1119,66,33
1120,61,34
1121,87,24
1122,60,36
1123,61,23
1124,60,34
1125,87,34
1126,54,34
1127,57,34
1128,64,30
1129,59,31
1130,68,34
1131,70,31
1132,54,30
1133,66,35
1134,77,35
1135,60,32
1136,59,28
1137,81,36
1138,54,30
1139,62,32
1140,52,31
1141,81,36
1142,63,31
1143,60,36
1144,62,35
1145,67,32
1146,63,37
1147,79,24
1148,61,30
1149,66,34
1150,77,29
1151,61,26
1152,61,36
1153,71,32
1154,61,27
1155,60,33
1156,61,31
1157,51,28
1158,60,32
1159,91,32
1160,76,37
1161,56,32
1162,58,37
1163,69,34
1164,57,26
1165,52,31
1166,68,21
1167,62,29
1168,56,30
1169,60,35
1170,77,31
1171,76,31
1172,70,35
1173,51,33
1174,57,32
1175,52,31
1176,65,34
1177,50,35
1178,54,35
1179,59,36
1180,67,33
1181,64,30
1182,81,35
1183,64,32
1184,56,29
1185,61,27
1186,59,28
1187,62,32
1188,68,34
1189,64,34
1190,59,33
1191,62,27
1192,78,34
1193,87,35
1194,60,33
1195,58,31
1196,75,35
1197,62,33
1198,64,34
1199,67,31
1200,59,37
1201,58,34
1202,69,27
1203,55,26
1204,73,30
1205,65,32
1206,72,30
1207,67,26
1208,69,18
1209,56,33
1210,62,38
1211,57,33
1212,62,35
1213,63,32
1214,59,36
1215,58,34
1216,38,28
1217,54,27
1218,64,35
1219,51,34
1220,70,25
1221,69,26
1222,59,33
1223,55,28
1224,51,29
1225,59,28
1226,60,33
1227,65,31
1228,77,34
1229,54,31
1230,67,35
1231,62,33
1232,71,27
1233,62,31
1234,57,35
1235,37,30
1236,58,34
1237,51,32
1238,71,37
1239,65,34
1240,66,25
1241,66,34
1242,56,32
1243,58,31
1244,61,32
1245,60,27
1246,69,24
1247,54,31
1248,76,31
1249,70,36
1250,58,30
1251,42,31
1252,68,35
1253,68,25
1254,54,33
1255,58,30
1256,57,30
1257,60,32
1258,52,30
1259,42,30
1260,47,29
1261,52,27
1262,63,36
1263,50,32
1264,48,30
1265,72,38
1266,48,30
1267,61,25
1268,63,34
1269,48,27
1270,67,37
1271,56,31
1272,68,29
1273,61,30
1274,55,35
1275,59,33
1276,57,30
1277,64,30
1278,66,31
1279,56,33
1280,61,34
1281,72,30
1282,64,31
1283,68,27
1284,57,35
1285,66,35
1286,65,32
1287,54,29
1288,61,30
1289,54,34
1290,62,32
1291,53,30
1292,72,23
1293,54,25
1294,62,31
1295,69,32
1296,62,32
1297,65,32
1298,52,29
1299,74,27
1300,58,33
1301,59,31
1302,72,34
1303,79,35
1304,74,32
1305,72,0
1306,64,34
1307,56,33
1308,57,35
1309,49,28
1310,43,29
1311,60,32
1312,66,33
1313,69,21
1314,52,33
1315,49,31
1316,74,37
1317,61,35
1318,70,32
1319,66,30
1320,70,30
1321,46,29
1322,64,29
1323,61,34
1324,66,32
1325,63,28
1326,56,30
1327,63,29
1328,58,24
1329,70,32
1330,62,29
1331,53,29
1332,74,32
1333,73,36
1334,74,28
1335,59,28
1336,75,36
1337,65,32
1338,56,29
1339,77,29
1340,68,34
1341,58,30
1342,69,37
1343,69,31
1344,77,30
1345,58,35
1346,54,31
1347,70,33
1348,59,34
1349,73,35
1350,52,29
1351,59,32
1352,64,31
1353,56,31
1354,72,31
1355,58,31
1356,65,32
1357,53,34
1358,59,30
1359,51,32
1360,65,19
1361,57,33
1362,67,33
1363,67,33
1364,67,36
1365,57,33
1366,66,31
1367,74,29
1368,63,27
1369,65,32
1370,61,29
1371,62,24
1372,65,30
1373,51,33
1374,73,28
1375,62,28
1376,51,26
1377,60,34
1378,62,33
1379,62,33
1380,64,26
1381,75,35
1382,61,30
1383,59,34
1384,53,25
1385,64,34
1386,64,35
1387,81,35
1388,70,31
1389,65,31
1390,58,32
1391,78,32
1392,56,32
1393,63,32
1394,67,34
1395,62,35
1396,67,30
1397,63,29
1398,75,33
1399,55,34
1400,60,29
1401,74,34
1402,53,31
1403,66,25
1404,74,29
1405,60,33
1406,66,29
1407,63,31
1408,49,30
1409,58,33
1410,59,35
1411,65,32
1412,57,32
1413,69,29
1414,68,28
1415,57,32
1416,73,21
1417,64,35
1418,65,37
1419,77,28
1420,62,32
1421,62,30
1422,70,33
1423,74,36
1424,57,35
1425,71,38
1426,55,36
1427,54,30
1428,74,35
1429,71,32
1430,71,28
1431,73,28
1432,67,33
1433,54,33
1434,52,32
1435,72,36
1436,60,35
1437,63,34
1438,50,32
1439,65,32
1440,77,36
1441,71,30
1442,72,35
1443,69,28
1444,53,27
1445,62,30
1446,65,27
1447,62,36
1448,69,35
1449,69,35
1450,75,0
1451,77,34
1452,64,22
1453,69,35
1454,65,36
1455,69,32
1456,62,32
1457,66,29
1458,63,34
1459,59,30
1460,63,33
1461,56,33
1462,61,34
1463,59,34
1464,65,34
1465,62,31
1466,77,31
1467,57,35
1468,81,27
1469,57,32
1470,74,32
1471,56,34
1472,66,35
1473,60,31
1474,63,30
1475,54,24
1476,59,30
1477,59,29
1478,70,32
1479,51,32
1480,53,35
1481,66,32
1482,66,33
1483,39,31
1484,71,35
1485,67,31
1486,62,34
1487,73,32
1488,68,36
1489,73,27
1490,66,31
1491,65,36
1492,73,36
1493,57,32
1494,74,30
1495,69,31
1496,65,33
1497,50,32
1498,69,31
1499,60,35
1500,59,33
1501,45,31
1502,62,32
1503,69,38
1504,65,33
1505,45,30
1506,64,31
1507,50,34
1508,73,34
1509,66,28
1510,54,35
1511,61,34
1512,61,28
1513,73,31
1514,67,36
1515,57,23
1516,54,30
1517,57,33
1518,63,31
1519,51,35
1520,64,33
1521,58,27
1522,57,30
1523,56,35
1524,71,34
1525,73,32
1526,52,24
1527,71,30
1528,67,37
1529,72,26
1530,57,30
1531,62,32
1532,54,32
1533,53,31
1534,56,33
1535,65,32
1536,63,29
1537,66,36
1538,69,37
1539,85,31
1540,63,33
1541,62,30
1542,59,32
1543,62,31
1544,62,28
1545,57,33
1546,53,31
1547,42,29
1548,58,35
1549,70,33
1550,58,33
1551,59,37
1552,68,27
1553,66,30
1554,61,32
1555,68,37
1556,75,28
1557,66,33
1558,61,37
1559,67,32
1560,62,23
1561,43,35
1562,58,34
1563,59,30
1564,64,29
1565,69,33
1566,69,33
1567,80,31
1568,57,33
1569,76,27
1570,61,33
1571,62,37
1572,61,36
1573,66,31
1574,72,31
1575,63,30
1576,57,29
1577,48,29
1578,71,31
1579,65,33
1580,65,35
1581,72,34
1582,62,31
1583,72,34
1584,60,29
1585,45,30
1586,62,32
1587,58,34
1588,61,29
1589,51,26
1590,72,32
1591,72,25
1592,50,29
1593,62,35
1594,62,24
1595,42,33
1596,76,36
1597,63,29
1598,82,35
1599,52,29
1600,81,23
1601,71,33
1602,61,34
1603,67,33
1604,82,32
1605,73,31
1606,60,33
1607,61,33
1608,60,29
1609,72,34
1610,79,33
1611,69,30
1612,72,36
1613,61,35
1614,61,27
1615,61,30
1616,71,34
1617,63,24
1618,63,28
1619,58,28
1620,51,30
1621,66,21
1622,49,30
1623,61,30
1624,68,31
1625,57,30
1626,73,32
1627,75,37
1628,61,28
1629,66,32
1630,67,31
1631,61,25
1632,59,34
1633,53,31
1634,57,28
1635,61,31
1636,73,0
1637,60,36
1638,69,32
1639,63,33
1640,65,36
1641,62,37
1642,65,35
1643,66,34
1644,66,32
1645,59,32
1646,61,28
1647,65,29
1648,62,28
1649,65,28
1650,64,34
1651,50,31
1652,63,32
1653,53,34
1654,60,27
1655,68,33
1656,49,33
1657,61,31
1658,70,37
1659,37,29
1660,67,34
1661,68,28
1662,75,32
1663,65,32
1664,64,33
1665,59,34
1666,69,37
1667,76,32
1668,32,30
1669,68,33
1670,65,37
1671,55,33
1672,63,33
1673,60,30
1674,71,27
1675,67,32
1676,61,33
1677,45,35
1678,57,30
1679,64,33
1680,64,37
1681,57,35
1682,71,29
1683,55,32
1684,65,34
1685,61,33
1686,71,34
1687,68,33
1688,73,1
1689,50,37
1690,65,31
1691,65,32
1692,53,31
1693,30,30
1694,65,29
1695,67,27
1696,73,32
1697,73,28
1698,61,35
1699,55,32
1700,63,32
1701,68,36
1702,64,28
1703,67,27
1704,69,33
1705,72,36
1706,57,31
1707,77,24
1708,61,33
1709,49,27
1710,77,36
1711,68,26
1712,66,31
1713,58,24
1714,62,31
1715,51,32
1716,61,36
1717,43,33
1718,50,36
1719,75,31
1720,56,34
1721,66,33
1722,70,37
1723,58,28
1724,64,35
1725,49,32
1726,53,34
1727,67,31
1728,46,26
1729,57,32
1730,52,34
1731,59,33
1732,57,29
1733,77,34
1734,57,33
1735,66,28
1736,47,32
1737,50,35
1738,64,37
1739,67,34
1740,73,33
1741,70,35
1742,62,33
1743,60,34
1744,67,30
1745,71,36
1746,51,29
1747,62,34
1748,63,34
1749,66,32
1750,67,31
1751,57,33
1752,72,26
1753,56,36
1754,74,28
1755,44,29
1756,77,30
1757,56,30
1758,64,34
1759,59,38
1760,61,33
1761,67,24
1762,48,33
1763,65,39
1764,68,33
1765,62,34
1766,53,34
1767,64,33
1768,56,33
1769,48,34
1770,76,28
1771,75,31
1772,67,34
1773,61,34
1774,57,33
1775,86,7
1776,56,27
1777,69,33
1778,58,34
1779,70,33
1780,62,33
1781,63,33
1782,66,28
1783,62,32
1784,60,29
1785,79,34
1786,63,30
1787,70,35
1788,73,28
1789,63,35
1790,78,33
1791,45,32
1792,54,28
1793,56,34
1794,64,33
1795,61,35
1796,74,36
1797,56,29
1798,69,37
1799,77,36
1800,69,33
1801,72,28
1802,65,31
1803,70,31
1804,36,32
1805,63,33
1806,62,30
1807,60,27
1808,66,32
1809,74,33
1810,70,35
1811,74,37
1812,62,32
1813,59,30
1814,67,35
1815,84,30
1816,53,27
1817,58,35
1818,67,24
1819,52,27
1820,59,33
1821,54,31
1822,75,35
1823,67,34
1824,53,33
1825,62,31
1826,72,31
1827,72,27
1828,57,36
1829,57,29
1830,75,34
1831,73,34
1832,60,29
1833,69,27
1834,59,31
1835,58,32
1836,71,33
1837,56,32
1838,76,37
1839,67,37
1840,67,30
1841,76,36
1842,70,25
1843,62,30
1844,64,32
1845,58,30
1846,58,32
1847,74,36
1848,71,35
1849,55,32
1850,56,28
1851,62,34
1852,70,25
1853,66,33
1854,65,34
1855,62,28
1856,62,31
1857,70,33
1858,65,30
1859,63,26
1860,68,27
1861,54,27
1862,58,31
1863,57,32
1864,59,33
1865,76,33
1866,56,31
1867,71,33
1868,61,35
1869,62,34
1870,65,36
1871,64,33
1872,64,36
1873,55,35
1874,55,29
1875,72,33
1876,71,34
1877,58,35
1878,66,32
1879,53,32
1880,66,26
1881,74,36
1882,57,35
1883,67,32
1884,60,35
1885,56,32
1886,60,35
1887,65,30
1888,48,28
1889,64,35
1890,79,37
1891,57,26
1892,71,30
1893,60,31
1894,58,34
1895,65,23
1896,80,28
1897,65,24
1898,76,33
1899,47,36
1900,62,33
1901,60,33
1902,87,36
1903,68,31
1904,49,32
1905,64,24
1906,59,29
1907,62,36
1908,67,35
1909,64,35
1910,64,35
1911,79,26
1912,50,31
1913,68,30
1914,55,28
1915,74,34
1916,69,28
1917,55,33
1918,65,32
1919,67,37
1920,74,33
1921,64,34
1922,56,30
1923,42,29
1924,55,32
1925,69,28
1926,78,33
1927,54,33
1928,70,32
1929,68,37
1930,79,33
1931,71,33
1932,65,36
1933,62,37
1934,57,33
1935,74,31
1936,65,36
1937,83,27
1938,66,31
1939,77,36
1940,76,33
1941,69,32
1942,71,35
1943,76,36
1944,62,34
1945,56,32
1946,62,33
1947,68,34
1948,80,31
1949,62,30
1950,60,34
1951,63,30
1952,67,35
1953,75,38
1954,54,31
1955,66,35
1956,65,34
1957,77,31
1958,64,33
1959,71,19
1960,67,34
1961,65,33
1962,64,33
1963,79,30
1964,54,26
1965,51,29
1966,61,32
1967,65,35
1968,78,33
1969,73,37
1970,51,26
1971,67,33
1972,60,31
1973,62,35
1974,66,36
1975,74,29
1976,57,30
1977,59,31
1978,71,30
1979,63,32
1980,66,28
1981,68,36
1982,57,27
1983,74,32
1984,61,32
1985,64,33
1986,69,28
1987,64,31
1988,53,26
1989,44,31
1990,64,35
1991,67,36
1992,47,28
1993,55,28
1994,69,36
1995,60,25
1996,72,3
1997,58,34
1998,59,34
1999,78,34
2000,73,32
2001,69,31
2002,77,31
2003,59,31
2004,59,33
2005,45,23
2006,60,31
2007,77,31
2008,62,35
2009,56,33
2010,62,29
2011,76,34
2012,64,36
2013,61,31
2014,58,32
2015,55,31
2016,56,28
2017,64,33
2018,70,29
2019,60,33
2020,75,35
2021,64,32
2022,84,32
2023,65,34
2024,63,35
2025,60,31
2026,59,30
2027,60,33
2028,59,34
2029,75,30
2030,68,29
2031,44,31
2032,79,33
2033,53,32
2034,58,30
2035,58,36
2036,84,36
2037,73,33
2038,68,31
2039,60,35
2040,68,34
2041,68,33
2042,66,32
2043,61,35
2044,55,32
2045,64,28
2046,58,28
2047,61,35
2048,58,29
2049,73,31
2050,71,34
2051,62,35
2052,54,31
2053,71,34
2054,57,30
2055,63,34
2056,67,29
2057,74,30
2058,49,29
2059,70,35
2060,58,32
2061,56,30
2062,86,35
2063,62,32
2064,49,33
2065,59,32
2066,62,33
2067,78,33
2068,81,34
2069,75,32
2070,60,31
2071,41,30
2072,69,28
2073,52,33
2074,50,32
2075,71,37
2076,55,30
2077,78,29
2078,50,31
2079,61,35
2080,61,31
2081,70,32
2082,79,34
2083,41,29
2084,54,21
2085,73,32
2086,61,29
2087,63,34
2088,71,36
2089,61,29
2090,53,28
2091,70,28
2092,73,29
2093,59,35
2094,64,36
2095,76,34
2096,74,34
2097,58,37
2098,61,29
2099,44,30
2100,63,29
2101,49,34
2102,67,33
2103,60,35
2104,69,31
2105,61,31
2106,69,28
2107,58,36
2108,61,33
2109,66,34
2110,70,27
2111,57,33
2112,49,33
2113,62,31
2114,54,36
2115,72,36
2116,61,32
2117,62,34
2118,76,35
2119,67,24
2120,54,25
2121,64,37
2122,56,36
2123,63,38
2124,31,24
2125,69,34
2126,81,36
2127,65,36
2128,54,30
2129,56,35
2130,70,31
2131,68,33
2132,63,30
2133,58,31
2134,68,37
2135,65,32
2136,57,30
2137,62,31
2138,52,27
2139,71,28
2140,54,31
2141,63,35
